"filename","content"
"2410.11774v2.pdf","Table 2. Comparison against SOTA on LVISv1 dataset. Our method reaches the best results in all metrics.

Method | Reference | AP m | AP m r | AP m c | AP m f | AP b
Baseline | N/A | 25.7 | 15.8 | 25.1 | 30.6 | 25.9
NorCal [69] | NeurIPS 21 | 25.2 | 19.3 | 24.2 | 29.0 | 26.1
GOL [2] | ECCV 22 | 27.7 | 21.4 | 27.7 | 30.4 | 27.5
ECM [34] | ECCV 22 | 27.4 | 19.7 | 27.0 | 31.1 | 27.9
CRAT w/ LOCE [91] | IJCV 24 | 27.5 | 21.2 | 26.8 | 31.0 | 28.2
LogN [107] | IJCV 24 | 27.5 | 21.8 | 27.1 | 30.4 | 28.1
FRACAL (ours) | - | 28.6 +0.9 | 23.0 +1.2 | 28.0 +0.3 | 31.5 +0.4 | 28.4 +0.2
Baseline | N/A | 27.0 | 16.8 | 26.5 | 32.0 | 27.3
NorCal [69] | NeurIPS 21 | 27.3 | 20.8 | 26.5 | 31.0 | 28.1
GOL [2] | ECCV 22 | 29.0 | 22.8 | 29.0 | 31.7 | 29.2
ECM [34] | ECCV 22 | 28.7 | 21.9 | 27.9 | 32.3 | 29.4
ROG [105] | ICCV 23 | 28.8 | 21.1 | 29.1 | 31.8 | 28.8
CRAT w/ LOCE [91] | IJCV 24 | 28.8 | 22.0 | 28.6 | 32.0 | 29.7
LogN [107] | IJCV 24 | 29.0 | 22.9 | 28.8 | 31.8 | 29.8
FRACAL (ours) | - | 29.8 +0.8 | 24.5 +1.5 | 29.3 +0.2 | 32.7 +0.4 | 29.8"
"2410.11774v2.pdf","4.3. Ablation Study and Analysis

The effect of each module. FRACAL consists of simple modules that we ablate in Table 5-a. First, MaskRCNN with CARAFE [85], normalised mask predictor [86], cosine classifier [86] and random sampler achieves 22 . 8% AP m and 8 . 2% rare category AP r m . On top of this, the fractal dimension calibration (S) improves AP m and AP r m by 2 . 8 pp and 5 . 5 pp respectively.

Using only the classification calibration, (C), AP m and"
"2410.11774v2.pdf","Results on object detectors. We evaluate FRACAL with common object detectors in Table 4-b using ResNet50. FRACAL boosts the overall and rare category performance of both one-stage detectors such as ATSS [103] or GFLv2 [50] and two-stage detectors such as Cascade RCNN [7] and APA-MaskRCNN [4]. Note that on sigmoid-detectors such as ATSS or GFLv2, FRACAL largely boosts the performance of rare and common categories but it slightly reduces the performance of frequent categories. Since the sigmoid activation performs independent classification, the binary version of FRACAL struggles to properly calibrate the predicted unnormalised vector. This limitation was also found in previous works [69] which also reported that binary logit adjustment produces performance trade-offs between frequent and rare categories. For softmax-based detectors, such as Cascade RCNN and APA, FRACAL boosts all categories. In the Appendix, we discuss FRACAL's expected calibration error and detection error"
"2410.11774v2.pdf","We also compare our method in Transformer backbones. Using Swin-T, FRACAL considerably outperforms Seesaw [86] by 1 . 2 pp AP m , 1 . 7 pp AP r m , 1 . 2 pp AP c m , 1 . 0 pp AP f m and 0 . 8 pp AP b as shown in Table 4-a. Using Swin-S, FRACAL largely surpasses Seesaw in all metrics and particularly in AP r m by 2 . 2 pp which is a significant 8 . 6% relative improvement for the rare classes."
"2410.11774v2.pdf","4.2. Main Results

Comparison to SOTA. In Table 2, we compare FRACAL to the state-of-the-art using ResNet50 and ResNet101. Us- ing ResNet50, FRACAL significantly surpasses GOL [2] by 0 . 9 percentage points (pp) in AP m and by 1 . 6 pp AP r m . On ResNet101 FRACAL achieves 29 . 8% AP m and 24 . 5% AP r m , outbesting GOL by 0 . 8 pp and 1 . 7 pp respectively.

FRACAL achieves excellent results not only for rare categories but also for frequent ones, due to the use of fractal dimension, which allows the model to upscale the predictions of frequent but non-uniformly located categories. It achieves 31 . 5% AP f m with ResNet50 and 32 . 7% AP f m with ResNet101 and surpasses the next best method, ECM [34] by 0 . 4 pp.

Compared to the previous post-calibration method, Norcal [69], FRACAL increases performance by 3 . 4 pp AP m , 3 . 7 pp AP r m , 3 . 8 pp AP c m , 2 . 5 pp AP f m and 2 . 3 pp AP b using ResNet50. This is because FRACAL boosts both rare and frequent categories via classification and space calibration, respectively, while Norcal only boosts the rare categories and lacks space information."
"2410.11774v2.pdf","4. Results

4.1. Experimental Setup

We use the Large Vocabulary Instance Segmentation (LVISv1) dataset [22] which consists of 100 k images in the train set and 20 k images in the validation set. This dataset has 1 , 203 classes grouped according to their image frequency into frequent (those that contain > 100 images), common (those that contain 10 ∼ 100 images) and rare classes (those that contain < 10 images) in the training set. For evaluation, we use average mask precision AP m , average box precision AP b and AP f m , AP c m and AP r m that correspond to AP m for frequent , common and rare classes. Unless mentioned, we use Mask R-CNN [24] with FPN [54], ResNet50 [23], repeat factor sampler (RFS) [22], Normalised Mask [86], CARAFE [85] and we train the baseline model using the 2x schedule [25], SGD, learning rate 0 . 02 and weight decay 1 e -4 . For Swin T and S, we train the baseline models with the 1x schedule, RFS, AdamW [38] and 0 . 001 learning rate. During inference, we set the IoU threshold at 0 . 3 and the mask threshold at 0 . 4 . FRACAL is applied before the non-maximum suppression step and it does not have any computational overhead as the weights are precomputed."
"2410.11774v2.pdf","where η ( z i ) is the sigmoid activation function that acts as a filter for low-scoring proposals. Compared to Eq. 10, Eq. 11 performs class calibration and space calibration in logit space, lowering the false-positive detection rate."
"2410.11774v2.pdf","Our proposed method tackles the classification imbalance using additional space statistics. On the classification axis, we use the class priors p s ( y ) and perform logit adjustments. On the space axis, we use the fractal dimension Φ( y ) to perform a space-aware calibration that accounts for the object's location distribution p s ( y, u ) . In Eq. 10, we renormalise both foreground and background logits to preserve a probabilistic prediction after the space calibration in Eq. 9.

Extending to binary classifiers. In long-tailed object detection there are many works that use only binary classifiers [2, 30, 34, 45, 82, 83, 89]. In this case, the logit z i performs two tasks simultaneously: It discriminates among the foreground classes and performs background-to-foreground classification. Thus, to correctly apply foreground calibration, we first need to decouple the foreground and background predictions. To do so, we filter out the background proposals using the model's predictions as follows:

F b ( z i ) = η ( C ( z i ) -log β ( Φ( y ) λ ∑ C i Φ( i ) λ ) + log β ( 1 C )) · η ( z i ) , (11)"
"2410.11774v2.pdf","where σ ( z y ) ∈ (0 , 1) is the model's prediction for class y , with σ () the Softmax activation, and λ ≥ 0 is a hyperparameter. Eq. 9 downweighs the classes that appear most uniformly and it upweighs the classes that appear less uniformly. In practice, (S) calibration forces the detector to predict both frequent and rare classes uniformly across all spatial locations. For example, in Fig. 2-bottom-right after applying our method, the model predicts hats and tiaras in every image location and not just the in top of the images as the baseline. Intuitively, this removes the spatial bias, producing balanced detectors that have better performance as shown in our ablation and our qualitative results.

3.4. Localised Calibration

By putting Eq. 6 and Eq. 9 together, we get the final FRActal CALibration (FRACAL) as:

F ( z y ) = S ( C ( z y )) ∑ C +1 j =1 S ( C ( z j )) . (10)"
"2410.11774v2.pdf","Relationship to frequency. As shown in Fig. 4-d and e, the fractal dimension weakly correlates with frequency, i.e., 0 . 35 for LVIS and 0 . 375 for COCO using Pearson correlation. Also, there are many rare classes with large Φ ≈ 2 , showing that our threshold selection technique is robust for small sample sets. The weak correlation between frequency and fractal dimension, highlights that our method complements the frequency statistics and adds new information to the model resulting in superior performance as shown experimentally.

Usage. After calculating Φ for all classes in the training set, we store the fractal dimensions in the memory. During inference, we fuse them with the model's prediction using the space-aware calibration (S):

S ( z y ) = { σ ( z y ) Φ( y ) λ , y ∈ { 1 , ..., C } σ ( z y ) , y = bg , (9)"
"2410.11774v2.pdf","Dealing with rare classes. To select the threshold t , we use the quadratic rule G ≤ t = ⌊ √ n y ⌋ . The motivation for this rule is simple, for example, if an object is rare, e.g., it appears 4 times in the whole training set, then it can, at most, fill a grid of size 2 × 2 . For objects with fewer occurrences we cannot compute Φ and thus we assign Φ = 1 . Using this rule, we define the maximum number of pairs that are required for fitting the 'fractality' line highlighted in orange in Fig. 4-b and Fig. 4-c. For example, the rare object birdbath appears 12 times in the training set, thus we use the first three orange points in Fig. 4-c that correspond to G = { 1 , 2 , 3 } , to fit the 'fractality' line, resulting in a large Φ = 1 . 67 . This rule ensures that the fractal dimension computation does not underestimate the rare classes and it gives robust measurements that increase rare class performance as shown in our experiments. For the cow object that has larger frequency we use more G -ν orange pairs to fit the line as shown in Fig. 4-b, resulting in Φ = 1 . 80 ."
"2410.11774v2.pdf","For brevity, we rewrite ν y = ∑ G -1 j =0 ∑ G -1 i =0 ✶ ( n y ( u )) and we give an example in Fig. 4-a. In practice, Eq. 8 cannot be computed because by increasing G , the computation becomes intractable. Instead, we approximate Φ , by evaluating nominator-denominator pairs of Eq. 8 for various values of G up to a threshold t and then fit a line to those points. The slope of this line approximates Φ( y ) , because it considers all computed G -ν y pairs."
"2410.11774v2.pdf","However, the choice of the grid size G largely affects the estimation of p ( y, u ) , as shown in Fig.3-right. For example, if we use smaller G , the generic object distribution becomes denser and little location information is encoded. If we use larger G , the distribution becomes sparse. This is problematic for the rare classes because they are already sparse and their location information is noisy. In Table 5-e, we show that this baseline shows limited performance.

3.3. Calibration using fractals

To solve the sparsity problem introduced by the grid-size, we use the fractal dimension Φ [70], which is a metric independent of the grid size G . To calculate Φ , we use the box-counting method [80]:

Φ( y ) = lim G →∞ log ∑ G -1 j =0 ∑ G -1 i =0 ✶ ( n y ( u )) log( G ) , (8)

where ✶ is the indicator function. For objects in 2D images, as in our case, Φ( y ) ∈ [0 , 2] , where 0 is only one object, 1

shows that the objects lie across a line and 2 shows that they are located uniformly across the image space."
"2410.11774v2.pdf","end, Eq. 6 can get good performance as shown in our ablation study but it is limited because the assumption that p ( y, u ) = p ( y ) · p ( u ) is not correct. In the real world, the object detection distribution has a strong center bias, as shown in Fig.3 and discussed in [68]. Furthermore, the location is correlated with the class [36], therefore, p ( y, u ) = p ( y ) · p ( u ) . As we show, the location provides valuable information for the long-tailed detection task and we enhance Eq. 6 by fusing location information.

3.2.2. Location-class dependence.

One way to compute p ( y, u ) is by counting the class occurrences n y ( u ) along locations that fall inside the cell u = [ i, j ] as shown in Fig. 3-left. To do so, we discretise the space of various image resolutions into a normalised square grid U G × G of fixed size G ∈ N and count class occurrences inside every grid cell. Accordingly, the grid dependent calibration is defined as:

C G ( z y, u ) = { z y, u -log β ( p s ( y, u )) + log β ( p t ( y, u )) z y, u , if y = bg , (7)

where z y, u is the predicted logit whose center falls inside the discrete cell u = [ i, j ] and p t ( y, u ) is uniform, i.e., p t ( y, u ) = 1 C · 1 G 2 ."
"2410.11774v2.pdf","where p ( u ) is the probability of a random location in the image space and it has been simplified because it is the same in both source and target distributions, i.e., p s ( u ) = p t ( u ) . In theory p t ( y ) is unknown, thus Eq.5 cannot be applied. Despite that, we found that setting p t ( y ) = 1 C works well, because it forces the model to do balanced detections on the test set. In practice, this maximises average precision because this metric independently evaluates all classes and it rewards balanced detectors [17]. Accordingly, the Classification (C) calibration of the logit z y is:

C ( z y ) = { z y -log β ( n y ∑ C i n i ) + log β ( 1 C ) , y ∈ { 1 , ..., C } z y , y = bg , (6)

where β is the base of the logarithm that we optimise through hyperparameter search. The background logit remains unaffected because of the assumption that the object distribution is the same in train and test set p s ( o, u ) ≈ p t ( o, u ) , (this assumption is taken from [69, 107]). To this

1 Typically object detectors use an extra background logit bg to implicitely learn p ( o, u ) .

̸"
"2410.11774v2.pdf","where o is an object, irrespective of class, and u is the location inside the image.

Substituting Eq.2 in Eq.1, ¯ y becomes:

¯ y = arg max y ( f y ( x ; θ ) + log( p t ( y, u ) · p t ( o, u ) p s ( y, u ) · p s ( o, u ) ) . (3)

The term p ( o, u ) in Eq.3 cannot be calculated apriori as it depends on the model's training (e.g., the IoU sampling algorithm, how the object class is encoded etc 1 ). Despite this, p s ( o, u ) ≈ p t ( o, u ) , as we show in the Appendix, which means that the object distributions of the train and the test set remain the same and only the foreground class distribution changes. As a result:

¯ y = arg max y ( f y ( x ; θ ) + log( p t ( y, u )) -log( p s ( y, u ))) . (4)

Next, we show how the location parameter u affects Eq. 4.

3.2.1. Location-class independence.

We consider the case where the location u does not give any information. In this case, u and y are independent variables, thus p ( y, u ) = p ( y ) · p ( u ) and we rewrite Eq. 4 as:

¯ y = arg max y ( f y ( x ; θ ) + log( p t ( y ) · p t ( u ) p s ( y ) · p s ( u )) ) = arg max y ( f y ( x ; θ ) + log( p t ( y )) -log( p s ( y ))) , (5)"
"2410.11774v2.pdf","3.1. Background: Classification Calibration

Let f y ( x ; θ ) = z be a classifier parameterised by θ , x the input image, y the class, z the logit, ¯ y is the model's prediction and p s ( y ) and p t ( y ) the class priors on the train and test distributions respectively. The post-calibration equation is:

¯ y =argmax y ( f y ( x ; θ ) + log( p t ( y )) -log( p s ( y ))) . (1)

This has been numerously analysed in previous literature [3, 28, 56, 65, 76] and we derive it in Appendix. In short, this shows that to get better performance, one can align the model's predictions with the test distribution, by subtracting log( p s ( y )) and adding log( p t ( y )) in the logit space. We now extend it to object detection.

3.2. Classification Calibration for Object Detection

In classification, p ( y ) can be easily defined using the dataset's statistics, by using instance frequency n y , i.e.

p ( y ) = n y ∑ C j n j . In object detection, this is not the case because p ( y ) is affected by the location and the object class. Following [2], we define the class priors as:

p ( y, o, u ) = p ( y | o, u ) · p ( o, u ) = p ( y, u ) · p ( o, u ) , (2)"
"2410.11774v2.pdf","Relation to previous works. In Table 1, we contrast our work to previous post-calibration methods used in classification and object detection. As the Table suggests, all prior methods use only frequency information and none of them considers the space information.

3. Methodology

We show the overview of our approach in Fig.2. FRACAL is essentially a post-processing method that calibrates the classification logits of the detector using precomputed weights based on the class and space statistics of the trainset. The FRACAL weights can be stored in the memory, thus during inference our method has insignificant overhead. Its effects on the detector are twofold, on the frequency axis, it decreases frequent class predictions like hat and increases rare class predictions like tiara . On the space axis, it produces more uniformly spaced predictions for all classes, by forcing e.g. both hats and tiaras to appear in all locations and not just the top. Next, we analyse our method in detail."
"2410.11774v2.pdf","Norcal [69] was the first method to apply a postcalibration technique in imbalanced object detection, achieving promising results without training the detector. They proposed to calibrate only the foreground logits using the train-set's label statistics and applied a re-normalisation step. LogN [107] proposed to use the model's own predictions to estimate the class statistics and applied standardisation in the classification layer.

However LogN, requires forward-passing the whole training set through the model to estimate the weights, thus it is slower than FRACAL, which is not model-dependent. Also, both methods do not utilise the spatial statistics of the classes which are valuable indicators since the classes and their location are correlated [36].

To this end, FRACAL balances the detectors using both class and space information, largely surpassing the performance of the previous methods. FRACAL can be easily combined with two-stage softmax-based models like MaskRCNN [24], or one-stage sigmoid detectors such as GFLv2 [50] achieving great results without training or additional inference cost."
"2410.11774v2.pdf","mension. Through space-aware logit-adjustment, FRACAL mitigates biases in both the detection's location and classification axes.

Long-tailed object detection. The most prevalent technique is adaptive rare class re-weighting, which could be applied using either the statistics of the mini-batch [30, 82, 89] or the statistics of the gradient [45, 83]. Other works use adaptive classification margins based on the classifier's weight norms [43, 90], classification score [18, 27, 86], activation functions [2, 4], group hierarchies [51, 95] and ranking loss [105]. Many works use data resampling techniques [18, 22, 35, 95, 100] or external rare class augmentation [101, 102]. All these works optimise the model on the longtailed distribution and require the construction of a complicated and cumbersome training pipeline. In contrast, our method operates during the model's inference stage thus it is easier to use and less evasive to the user's codebase."
"2410.11774v2.pdf","Long-tailed image classification. In the past years, the long-tailed image recognition problem has received great attention, as demonstrated by many recent surveys [68, 97, 106] and newly created benchmarks [19, 84, 98]. In long-tailed classification, the works could be split into two groups, representation learning and classifier learning. Representation learning techniques aim to efficiently learn rare class features using oversampling [29, 72, 100], contrastive learning [14, 49, 112], using ensemble or fusion models [1, 13, 44, 46, 92], knowledge distillation [26, 46, 48], knowledge transfer [60, 71, 113], sharpness aware minimisation [64, 110, 111] and neural collapse [47, 58, 109]. Classifier learning techniques aim to adjust the classifier in favour of the rare classes via decoupled training [31, 35, 104], margin adjustment [3, 8, 28, 34, 65, 76, 99, 108] and cost-sensitive learning [15, 37, 93]. Among these works, the Post-Calibrated Softmax Adjustment (PCSA) method [28, 63, 65] distinguishes itself through both its strong performance and the absence of any training requirements. However, most of the classifier and representation learning techniques are hard to adopt in long-tailed object detection. This difficulty arises from the larger imbalance inherent in this task, amplified by the presence of the background class [66, 97]. Moreover, the optimisation of models for this task becomes more complex due to multiple sources of imbalance such as batch imbalance, class imbalance and task imbalance as outlined in this survey [68]. For this reason, we develop FRACAL, which is a post-calibration method tailored to the long-tailed object detection task. Different from post-calibration classification methods [28, 65], FRACAL enhances the detection performance by leveraging classdependent space information derived from the fractal di-"
"2410.11774v2.pdf","Table 1. Post-calibration techniques in long-tailed tasks. τ and γ are hyper-parameters, bg is the background class, µ y and ς y are estimated class mean and standard deviation respectively. Compared to past works, FRACAL uses both frequency ( F ) and space ( S ) information, as shown in Section 3.

Method | Use | Adjustment
LA. [65] | F F | z ′ y = z y - τ log( p s ( y )) z ′ y = - z y · log( p s ( y )) z ′ y = z y - log( p s ( y ))+log( p t ( y p ′ y = p y /n γ y p bg + ∑ p y /n γ y , y / ∈ bg z ′ = z y - ( µ y - min y ( µ y )) , y / ∈ bg
IIF [3] | F | 
PCSA [28] |  | ))
Norcal [69] | F | 
LogN [107] | F | y ς y
FRACAL | S + F | z ′ y = S ( C ( z y )) / ∑ C +1 j =1 S ( C ( z y ))

proposals [9, 114], or diffusion-based methods which use a de-noising process to learn bounding boxes [11] and segmentation masks [20]. However, all of these methods struggle to learn the rare classes when trained with long-tailed data [22, 68] due to the insufficient rare samples. To this end, FRACAL enhances the rare class performance using a space-aware logit adjustment that can be easily applied during inference."
"2410.11774v2.pdf","Our contributions are as follows:
· For the first time, we show the importance of the classlocation dependence in post-calibration for long-tailed object detection.
· We capture the location-class dependence via a spaceaware long-tailed object detection calibration method based on the fractal dimension.
· Our method performs remarkably on various detectors and backbones, on both heavily imbalanced datasets such as LVIS and less imbalanced datasets such as COCO, V3DET and OpenImages, outperforming the state-of-theart by up to 8 . 6% .

2. Related Work

General Object Detection. General object detection [9, 11, 52, 55, 57, 75, 77, 81, 114] and instance segmentation [5, 7, 10, 24, 33, 52, 85] have witnessed tremendous advancements. Recently, transformer-based detectors were proposed which use self-attention to directly learn object"
"2410.11774v2.pdf","Motivated by the class-location dependence [36], in this work, we investigate a novel way to incorporate location information into post-calibration for imbalanced object detection to boost the performance of rare classes by fully exploiting dataset statistics. We empirically show that naively injecting location statistics results in inferior performance because the location information is sparse for the rare classes. To overcome this, we propose FRACAL (FRActal CALibration), a novel post-calibration method based on the fractal dimension, as shown in Fig.1-bottom. Our method aggregates the location distribution of all objects in the training set, using the box-counting method [80]. This resolves the sparsity problem and significantly enhances the performance of both frequent and rare classes as shown in our experiments. Our method comes with several advantages. First, it performs an effective class calibration, suitable for the object detection task, using the dataset's class frequencies. Secondly, it captures the class-location dependency [36], using the fractal dimension, and it fuses this information into class calibration. This results in a better and unique space-aware logit-adjustment technique that complements the frequency-dependent class calibration method and achieves higher overall performance compared to previous PCSA techniques. FRACAL can be easily combined with both one-stage and two stage detectors, Softmax and Sigmoid-based models, various instance segmentation architectures, various backbones, sampling strategies, and largely increase the performance during the inference step. FRACAL significantly advances the performance on the challenging LVISv1 benchmark [22] with no training, or additional inference cost by 8 . 6% rare mask average precision ( AP r m )."
"2410.11774v2.pdf","1. Introduction

In recent years, there have been astonishing developments in the field of object detection [9, 11, 62]. Most of these works utilise vast, balanced, curated datasets such as ImageNet1k [16], or MS-COCO [53] to learn efficient image representations. However, in the real world, data are rarely balanced, in fact, they follow a long-tailed distribution [60]. When models are trained with long-tailed data, they perform well for the frequent classes of the distribution but they perform inadequately for the rare classes [51, 76, 88]. This problem poses significant challenges to the safe deployment of detection and instance segmentation models

is a critical indicator considering the correlation between classes y and their respective locations u ."
"2410.11774v2.pdf","Abstract

Real-world datasets follow an imbalanced distribution, which poses significant challenges in rare-category object detection. Recent studies tackle this problem by developing re-weighting and re-sampling methods, that utilise the class frequencies of the dataset. However, these techniques focus solely on the frequency statistics and ignore the distribution of the classes in image space, missing important information. In contrast to them, we propose FRA ctal CAL ibration (FRACAL): a novel post-calibration method for long-tailed object detection. FRACAL devises a logit adjustment method that utilises the fractal dimension to estimate how uniformly classes are distributed in image space. During inference, it uses the fractal dimension to inversely downweight the probabilities of uniformly spaced class predictions achieving balance in two axes: between frequent and rare categories, and between uniformly spaced and sparsely spaced classes. FRACAL is a post-processing method and it does not require any training, also it can be combined with many off-the-shelf models such as one-stage sigmoid detectors and two-stage instance segmentation models. FRACAL boosts the rare class performance by up to 8 . 6% and surpasses all previous methods on LVIS dataset, while showing good generalisation to other datasets such as COCO, V3Det and OpenImages. We provide the code at https: //github.com/kostas1515/FRACAL ."
"2410.11774v2.pdf","However, current PCSA methods utilise solely the train set's class frequency p s ( y ) as shown in Fig.1-top, overlooking the significance of the classes' dependence on the location distribution p s ( y, u ) . This is a significant limitation of previous PCSA methods because the location information"
"2410.11774v2.pdf","Fractal Calibration for long-tailed object detection

Konstantinos Panagiotis Alexandridis 1 , ∗ , Ismail Elezi 1 , Jiankang Deng 2 , Anh Nguyen 3 and Shan Luo 4 1 Huawei Noah's Ark Lab; 2 Imperial College London; 3 University of Liverpool; 4 King's College London

∗ konstantinos.alexandridis@huawei.com

in real-world safe-critical applications such as autonomous vehicles, medical applications, and industrial applications, scenarios where rare class detection is paramount.

Many approaches address the long-tailed detection problem by employing adaptive re-weighting or data resampling techniques to handle imbalanced distributions [86, 89, 100]. However all these methods require training. In contrast, in long-tailed image classification, alternative methods focus on mitigating class imbalance during inference through a post-calibrated softmax adjustment (PCSA) [3, 28, 76]. PCSA boasts strong performance, good compatibility with many methods like data augmentation, masked image modeling, contrastive learning, and does not necessitate specialized loss function optimization, making it more user friendly [12, 96, 112]."
"2410.11774v2.pdf","11.1. Visualisation of the Φ distribution

As shown in the Figure 7, after applying our method, the detected objects have larger Φ values than the baseline, especially for the rare classes, which means that the detector makes more spatially balanced detections than the baseline.

12. FRACAL computational cost

FRACAL needs 28 seconds to compute the fractal dimension of all objects in LVIS dataset, using multiprocessing with 24 CPU cores. In comparison, LVIS inference costs 90 minutes, using 4-V100, thus our method only accounts for 0 . 5% of the total computation."
"2410.11774v2.pdf","11. Visualisations

We provide more visualisations of our method in Figure 8. In (a) the ground-truth p ( y, u ) of LVIS validation set is displayed using a grid of 64 by 64. In (b) the Baseline ˜ p b ( y, u ) is shown, with an one example prediction in (c) using a detection threshold of 0 . 01 . In (d) our FRACAL ˜ p f ( y, u ) is shown using the same detection threshold and finally in (e) one example prediction of FRACAL is shown. In these subfigures, the name of the y-axis denotes the class name and the name of the x-axis indicates the average euclidean distance D between the coordinates of the predictions and the center point in image space. This distance measure shows how spread-out are the predictions and a larger distance indicates larger spatial uniformity because more predictions are further away from the image center. As the Figure suggests, our FRACAL predictions in (d) have larger distance D from the image center compared to the baseline predictions in (b), highlighting that FRACAL is more spatially balanced than the baseline. Furthermore, FRACAL makes more rare class-predictions as shown in (d) than the baseline predictions shown in (b), and correctly retrieves the rare classes scarecrow , sobrero , crow , gargoyle and heron in the (1-e), (2-e), (3-e), (4-e) and (5-e) respectively, in contrast to the baseline that fails to detect them."
"2410.11774v2.pdf","As Table 11 shows, FRACAL reduces the calibration error by 1 . 9 LaECE 0 points and by 4 . 7 LaACE 0 points, compared to the baseline. This shows that FRACAL logit calibration does not produce unreasonable class confidence estimates, in contrast, it enhances the confidence estimates for the rare classes making FRACAL a suitable logit adjustment method for long-tailed object detection."
"2410.11774v2.pdf","In our main paper, we have focused on logit calibration, following the terminology of [69], which is different from confidence calibration, as the former aims in improving the rare class performance and the latter aims in reducing the expected calibration error. Despite that, we have analysed the calibration performance of our method compared to the baseline using the LVIS validation set, MaskRCNN ResNet50 and the newly proposed LaECE 0 and LaACE 0 metrics [42]. The LaECE 0 metric shows the mean absolute error between the detection confidence of all predictions and the respective IoU that matches the ground-truth aggregated over 25 confidence bins. LaACE 0 is similar to LaECE 0 , however instead of using 25 bins, it uses an adaptive bin size. Both metrics jointly measure the localisation and classification quality and a low value indicates that the detection has an aligned localisation and classification estimate for the ground-truth. For more details on these metrics, please refer to [42].

Table 11. Calibration Errors using MaskRCNN ResNet50 on LVIS validation set. FRACAL reduces the calibration error compared to the baseline.

0 | 1 | 2
Method | LaECE 0 ( ↓ ) | LaACE 0 ( ↓ )
Baseline | 16.8 | 19.8
FRACAL (ours) | 14.9 | 15.1"
"2410.11774v2.pdf","10. Confidence Calibration.

Many works in classification [21, 39, 67, 74] and object detection [40, 42, 73] study confidence calibration, which is a technique that allows the model to match its confidence score with its expected accuracy. Confidence calibration is important because it allows the detectors to output calibrated predictions that match the expected average precision. This leads to a safer deployment of detectors because the calibrated detectors provide reassurance regarding their detections which is a desired property in many safe-critical applications like autonomous vehicles [42]."
"2410.11774v2.pdf","As Table 10 shows, by adding only the class calibration, the dAP b Cls is reduced significantly by 11 . 29 percentage points (pp) compared to the baseline. This shows that the class calibration method increases the correct rare class predictions. However, the class calibration sometimes overestimates the rare classes and predicts rare objects instead of background obtaining 1 . 44 pp larger dAP b Bkg than the baseline. When the space calibration is added to the class calibration then it further reduces the misclassification rate dAP b Cls by 3 . 58 pp showing that the space calibration classifies better the rare classes. At the same time, the space calibration slightly reduces the false background predictions by 0 . 42 pp compared to the class calibration method. This analysis shows that both class and space calibration are important and the joint use can lead to better and more balanced detectors."
"2410.11774v2.pdf","9. Error Analysis

We perform an error analysis on the baseline method that uses MaskRCNN ResNet50 and our FRACAL with the same architecture, using the TIDE toolkit [6]. The TIDE toolkit, reports errors using the dAP b metric which shows the AP b loss due to a specific detection error. In more detail, dAP b Cls shows the AP b loss due to misclassification, dAP b Loc shows the AP b loss due to mislocalisation, dAP b Both indicates the loss due to both misclassification and mislocalisation, dAP b Dupe indicates the loss due to duplicate detections, dAP b Bkg shows the error due to background detections and dAP b Miss shows the errors due to miss-detections."
"2410.11774v2.pdf","Table 10. Error analysis using TIDE toolkit [6]. The class calibration reduces the misclassification error but it introduces more false background detections compared to the baseline. When adding the space calibration, it further reduces the misclassification error and also reduces the false background detections compared to the class calibration only.

0 | 1 | 2 | 3 | 4 | 5 | 6
Method | dAP b Cls ( ↓ ) | dAP b Loc ( ↓ ) | dAP b Both ( ↓ ) | dAP b Dupe ( ↓ ) | dAP b Bkg ( ↓ ) | dAP b Miss ( ↓ )
Baseline | 31.76 | 6.16 | 0.45 | 0.32 | 1.8 | 6.82
Cls calibration | 20.49 | 6.96 | 1.02 | 0.01 | 3.26 | 6.46
Cls + Space calibration | 16.91 | 6.42 | 0.85 | 0.01 | 2.84 | 6.84"
"2410.11774v2.pdf","This Equation is inspired by the smooth Inverse Document Frequency [79] used in natural language processing and its purpose is to smooth out zero values in ✶ ( n y ( u )) calculation.

All variants are robust and SmoothInfo achieves slightly better AP r m because its calculation is more tolerant to few samples compared to the box-counting method. However, SmoothInfo and Info achieve slightly worse AP b , thus we use the box-counting method in the main paper.

8. Object Distributions

We show that the object distribution p s ( o, u ) in the training set is similar to the object distribution p t ( o, u ) on the test set in the LVIS v1 dataset [22]. As shown in Figure 6, the distributions are close therefore we can safely assume that p s ( o, u ) ≈ p t ( o, u ) . This explains the reason why the background logit should remain intact during calibration because there does not exist label shift for the generic object class (also for the background class) between the train and test sets."
